Date,Power (kW),Temperature (ºC),Humidity (%),Pressure (mbar),Radiance (W/m^2),Power-1,Power deriv,Hour,Week Day,Month,Cos Hour,Day/Night
2017-06-14 11:00:00,435.538672,23.089166666666667,50.75083333333333,1015.75,928.4166666666666,392.2986145,40.23961550000001,11,2,6,296.5925826289068,400
2017-06-14 12:00:00,418.6060145,22.83,50.96,1015.9166666666666,964.5,435.538672,43.240057500000034,12,2,6,300.0,400
2017-06-14 13:00:00,412.762669,22.684615384615384,50.38,1015.0,945.0,418.6060145,-16.932657500000005,13,2,6,296.5925826289068,400
2017-06-14 14:00:00,445.8711,22.743333333333336,49.25,1015.0,877.1666666666666,412.762669,-5.843345499999998,14,2,6,286.6025403784439,400
2017-06-14 15:00:00,410.5254475,23.88083333333333,45.1075,1015.0,761.8666666666667,445.8711,33.108430999999996,15,2,6,270.71067811865476,400
2017-06-14 16:00:00,434.0356105,24.155,46.18416666666667,1015.0,600.4416666666667,410.5254475,-35.34565250000003,16,2,6,250.00000000000006,400
2017-06-14 17:00:00,410.5411795,22.974166666666665,50.94166666666666,1015.0,425.0833333333333,434.0356105,23.510163000000034,17,2,6,225.88190451025207,400
2017-06-14 18:00:00,385.0881145,21.843333333333334,55.29750000000001,1015.0,230.26666666666665,410.5411795,-23.49443100000002,18,2,6,200.00000000000003,100
2017-06-14 19:00:00,195.5065895,20.324166666666667,60.41833333333333,1015.0,63.696666666666665,385.0881145,-25.45306499999998,19,2,6,174.118095489748,100
2017-06-14 20:00:00,130.7104145,18.4725,66.5525,1015.75,2.9890833333333333,195.5065895,-189.58152500000003,20,2,6,150.0,100
2017-06-14 21:00:00,105.22523,18.20833333333333,67.17333333333333,1016.0,2.2143333333333333,130.7104145,-64.79617499999998,21,2,6,129.28932188134524,100
2017-06-14 22:00:00,101.5550855,17.400833333333335,70.68083333333333,1016.5833333333334,2.200833333333333,105.22523,-25.485184500000017,22,2,6,113.39745962155617,100
2017-06-14 23:00:00,101.7773,17.185384615384613,68.90461538461538,1017.0,3.328461538461539,101.5550855,-3.670144499999992,23,2,6,103.40741737109319,100
2017-06-15 00:00:00,106.014889,16.95,68.1025,1016.8333333333334,2.6115,101.7773,0.22221449999999265,0,3,6,100.0,100
2017-06-15 01:00:00,101.415464,16.823333333333334,67.69416666666666,1016.9166666666666,2.113166666666667,106.014889,4.237589,1,3,6,103.40741737109317,100
2017-06-15 02:00:00,102.2215105,16.925,66.03333333333333,1016.4166666666666,1.9148333333333332,101.415464,-4.5994249999999965,2,3,6,113.39745962155612,100
2017-06-15 03:00:00,104.5957315,16.388333333333332,68.81916666666667,1016.1666666666666,2.0694166666666667,102.2215105,0.8060464999999937,3,3,6,129.28932188134524,100
2017-06-15 04:00:00,95.767239,15.854166666666666,74.61666666666666,1017.0,2.2451666666666665,104.5957315,2.3742210000000057,4,3,6,150.0,100
2017-06-15 05:00:00,95.8850105,16.094166666666666,78.01666666666667,1017.0,26.175833333333333,95.767239,-8.828492499999996,5,3,6,174.11809548974793,100
2017-06-15 06:00:00,99.1061375,16.675,73.84583333333333,1017.25,169.01666666666668,95.8850105,0.11777150000000347,6,3,6,200.0,100
2017-06-15 07:00:00,102.9609145,18.10833333333333,63.20666666666667,1018.0,357.7333333333333,99.1061375,3.2211269999999956,7,3,6,225.88190451025207,100
2017-06-15 08:00:00,103.8978425,19.659166666666668,55.435833333333335,1018.0,545.4583333333334,102.9609145,3.8547769999999986,8,3,6,249.99999999999997,100
2017-06-15 09:00:00,107.8697355,21.02083333333333,48.915,1018.0,711.9583333333334,103.8978425,0.9369279999999947,9,3,6,270.71067811865476,400
2017-06-15 10:00:00,480.76118,22.544166666666666,43.0875,1018.0,840.8333333333334,107.8697355,3.9718930000000086,10,3,6,286.6025403784439,400
2017-06-15 11:00:00,278.7476605,24.81,35.472500000000004,1018.0,928.75,480.76118,372.89144450000003,11,3,6,296.5925826289068,400
2017-06-15 12:00:00,281.6082625,25.86583333333333,31.575833333333332,1017.25,966.4166666666666,278.7476605,-202.01351950000003,12,3,6,300.0,400
2017-06-15 13:00:00,289.894875,25.843333333333334,33.714166666666664,1017.0,949.0,281.6082625,2.8606020000000285,13,3,6,296.5925826289068,400
2017-06-15 14:00:00,270.115381,25.9525,30.6575,1017.0,883.3333333333334,289.894875,8.28661249999999,14,3,6,286.6025403784439,400
2017-06-15 15:00:00,278.969875,25.826666666666668,31.54833333333333,1016.25,767.9166666666666,270.115381,-19.779494,15,3,6,270.71067811865476,400
2017-06-15 16:00:00,285.2327405,25.06,33.347500000000004,1016.6666666666666,614.6750000000001,278.969875,8.854493999999988,16,3,6,250.00000000000006,400
2017-06-15 17:00:00,279.472425,23.504166666666663,37.01916666666667,1016.25,432.8083333333333,285.2327405,6.262865499999975,17,3,6,225.88190451025207,400
2017-06-15 18:00:00,148.0151775,22.255,40.75,1016.25,238.25833333333333,279.472425,-5.76031549999999,18,3,6,200.00000000000003,100
2017-06-15 19:00:00,104.5013395,20.996666666666663,44.57333333333333,1017.0,66.31333333333333,148.0151775,-131.4572475,19,3,6,174.118095489748,100
2017-06-15 20:00:00,102.31481,20.34083333333333,50.2575,1017.4166666666666,2.4699166666666668,104.5013395,-43.51383799999999,20,3,6,150.0,100
2017-06-15 21:00:00,104.6870645,19.98,52.51333333333333,1018.0,1.0748333333333333,102.31481,-2.186529500000006,21,3,6,129.28932188134524,100
2017-06-15 22:00:00,100.814152,19.926666666666662,52.935,1018.0,1.1878333333333333,104.6870645,2.372254500000011,22,3,6,113.39745962155617,100
2017-06-15 23:00:00,102.640375,19.27583333333333,56.83583333333333,1018.0,1.97,100.814152,-3.872912499999998,23,3,6,103.40741737109319,100
2017-06-16 00:00:00,101.7735855,18.991666666666667,59.07916666666667,1018.0,1.9861666666666664,102.640375,1.8262229999999988,0,4,6,100.0,100
2017-06-16 01:00:00,99.18589,18.79083333333333,60.775,1017.1666666666666,2.47525,101.7735855,-0.8667895000000101,1,4,6,103.40741737109317,100
2017-06-16 02:00:00,101.4895355,18.34583333333333,63.13,1017.0,2.189416666666667,99.18589,-2.5876954999999953,2,4,6,113.39745962155612,100
2017-06-16 03:00:00,100.7553755,17.705833333333334,66.32166666666667,1017.75,3.02675,101.4895355,2.303645500000002,3,4,6,129.28932188134524,100
2017-06-16 04:00:00,97.0976855,17.30461538461538,68.66923076923078,1018.0,3.0026923076923078,100.7553755,-0.7341600000000028,4,4,6,150.0,100
2017-06-16 05:00:00,101.937242,16.785833333333333,72.625,1018.0,27.978,97.0976855,-3.6576900000000023,5,4,6,174.11809548974793,100
2017-06-16 06:00:00,102.45028,17.94666666666667,69.665,1018.0,165.29166666666666,101.937242,4.8395565000000005,6,4,6,200.0,100
2017-06-16 07:00:00,123.6528645,19.266666666666666,64.33833333333332,1018.75,346.1666666666667,102.45028,0.5130380000000088,7,4,6,225.88190451025207,100
2017-06-16 08:00:00,475.420603,20.81583333333333,58.39166666666667,1019.0,533.3249999999999,123.6528645,21.2025845,8,4,6,249.99999999999997,100
2017-06-16 09:00:00,339.112,24.67,46.91166666666667,1018.3333333333334,702.4416666666666,475.420603,351.7677385,9,4,6,270.71067811865476,400
2017-06-16 10:00:00,401.4214265,27.139166666666668,41.47083333333333,1018.0,831.75,339.112,-136.308603,10,4,6,286.6025403784439,400
2017-06-16 11:00:00,354.8586395,29.26333333333333,36.37083333333333,1018.0,912.5,401.4214265,62.30942649999997,11,4,6,296.5925826289068,400
2017-06-16 12:00:00,498.0705315,30.8225,31.709166666666665,1017.8333333333334,942.5,354.8586395,-46.562787000000014,12,4,6,300.0,400
2017-06-16 13:00:00,450.39405,34.2425,22.876666666666665,1017.0,921.4166666666666,498.0705315,143.21189200000003,13,4,6,296.5925826289068,400
2017-06-16 14:00:00,445.729949,34.41166666666667,24.579166666666666,1016.3333333333334,850.0833333333334,450.39405,-47.67648150000002,14,4,6,286.6025403784439,400
2017-06-16 15:00:00,252.43305,33.68083333333333,24.58,1016.0,741.3416666666667,445.729949,-4.6641010000000165,15,4,6,270.71067811865476,400
2017-06-16 16:00:00,323.8473715,32.59916666666667,24.78833333333333,1016.0,591.7833333333333,252.43305,-193.29689899999997,16,4,6,250.00000000000006,400
2017-06-16 17:00:00,336.8686605,31.64583333333333,25.511666666666667,1016.0,408.1583333333333,323.8473715,71.4143215,17,4,6,225.88190451025207,400
2017-06-16 18:00:00,317.2250735,30.000833333333333,26.930000000000003,1016.0,215.95833333333331,336.8686605,13.021288999999967,18,4,6,200.00000000000003,100
2017-06-16 19:00:00,196.45335,28.2475,27.1775,1016.0,55.29333333333333,317.2250735,-19.643586999999968,19,4,6,174.118095489748,100
2017-06-16 20:00:00,135.7665045,27.434166666666663,27.070000000000004,1016.1666666666666,1.9918333333333331,196.45335,-120.77172350000001,20,4,6,150.0,100
2017-06-16 21:00:00,110.5354355,27.46666666666667,24.180000000000003,1017.0,0.9844166666666666,135.7665045,-60.686845500000004,21,4,6,129.28932188134524,100
2017-06-16 22:00:00,110.4301185,26.499166666666667,27.477500000000003,1017.25,0.97525,110.5354355,-25.23106899999999,22,4,6,113.39745962155617,100
2017-06-16 23:00:00,99.60541,24.68,39.38,1017.9230769230768,0.8256923076923077,110.4301185,-0.10531699999999944,23,4,6,103.40741737109319,100
2017-06-17 00:00:00,108.3067355,24.660833333333333,38.281666666666666,1017.0833333333334,0.8300000000000001,99.60541,-10.8247085,0,5,6,100.0,100
2017-06-17 01:00:00,91.4905385,26.195,28.105833333333333,1016.0,0.9223333333333332,108.3067355,8.701325499999996,1,5,6,103.40741737109317,100
2017-06-17 02:00:00,100.1562485,25.61,33.0875,1016.4166666666666,1.0005833333333334,91.4905385,-16.816197000000003,2,5,6,113.39745962155612,100
2017-06-17 03:00:00,100.0155345,23.043333333333333,47.333333333333336,1016.5,1.06075,100.1562485,8.665710000000004,3,5,6,129.28932188134524,100
