Date,Power (kW),Temperature (ºC),Humidity (%),Pressure (mbar),Radiance (W/m^2)
2018-05-17 05:00:00,100.4625855,18.169999999999998,41.093333333333334,1012.0,12.302083333333334
2018-05-17 06:00:00,108.5435895,18.223333333333333,45.876666666666665,1012.4166666666666,158.39166666666668
2018-05-17 07:00:00,140.9178605,18.99,46.29333333333333,1013.0,355.95
2018-05-17 08:00:00,364.1448895,20.461666666666666,40.51166666666666,1013.0,558.4499999999999
2018-05-17 09:00:00,307.192209,20.614166666666666,37.755,1013.0,731.975
2018-05-17 10:00:00,330.7725105,22.33666666666667,34.64333333333334,1013.0,869.1666666666666
2018-05-17 11:00:00,347.14843,24.349999999999998,31.736666666666665,1013.0,952.3333333333334
2018-05-17 12:00:00,389.967875,23.631666666666664,33.49583333333333,1013.0,971.5833333333334
2018-05-17 13:00:00,391.3101205,22.41416666666667,36.693333333333335,1013.0,947.0
2018-05-17 14:00:00,396.1223645,22.0625,36.611666666666665,1013.0,862.5
2018-05-17 15:00:00,395.1718895,22.02,35.810833333333335,1013.0,744.2083333333334
2018-05-17 16:00:00,403.601401,22.685000000000002,35.285000000000004,1013.0,583.6416666666667
2018-05-17 17:00:00,383.7552645,23.477500000000003,32.517500000000005,1013.0,385.06666666666666
2018-05-17 18:00:00,348.1834645,22.168333333333333,37.465833333333336,1013.0,183.96666666666667
2018-05-17 19:00:00,196.5116895,19.985,42.66583333333333,1013.25,31.36108333333333
2018-05-17 20:00:00,152.733685,19.06416666666667,44.02583333333333,1014.0,0.73575
2018-05-17 21:00:00,113.5253895,18.091666666666665,48.340833333333336,1014.25,0.6298333333333334
2018-05-17 22:00:00,110.4082685,17.846666666666668,46.34916666666667,1014.5,0.7797499999999999
2018-05-17 23:00:00,103.06645,17.175,49.0825,1014.75,0.6135
2018-05-18 00:00:00,110.168574,16.298333333333332,54.405833333333334,1014.0,0.43616666666666665
2018-05-18 01:00:00,103.7667425,15.131666666666668,63.461666666666666,1014.0,0.6368333333333333
2018-05-18 02:00:00,107.1548035,14.449166666666665,67.98083333333334,1014.0,2.5220833333333332
2018-05-18 03:00:00,101.5878605,14.054166666666667,71.46083333333333,1014.0,2.3053333333333335
2018-05-18 04:00:00,103.3057075,13.715833333333334,75.28333333333333,1014.0,3.0645000000000002
2018-05-18 05:00:00,99.078825,13.555833333333332,77.02499999999999,1014.4166666666666,17.690833333333334
2018-05-18 06:00:00,111.913952,13.5875,80.51666666666667,1015.0,120.82166666666666
2018-05-18 07:00:00,241.8176645,14.459166666666667,75.72500000000001,1015.0,354.9916666666666
